name,IVIS component 1,IVIS component 2,IVIS component 3,IVIS component 4,Class
IMG-20191121-WA0021.jpg_O_1_1.png_flip.png,-3.5258548,12.134251,-2.4997478,0.7956009,G-alligator
IMG-20191121-WA0021.jpg_O_1_2.png,2.7382562,9.585192,-2.7416759,-0.72537255,G-alligator
IMG-20191121-WA0021.jpg_O_1_2.png_flip.png,-2.2110968,11.858188,-1.9744271,0.14780454,G-alligator
IMG-20191121-WA0021.jpg_O_2_1.png,-0.35110778,11.802831,-3.5996678,0.97487915,G-alligator
IMG-20191121-WA0021.jpg_O_2_1.png_flip.png,0.3088724,11.019352,-4.418815,0.5333697,G-alligator
IMG-20191121-WA0021.jpg_O_2_2.png_flip.png,-1.2770844,12.022325,-3.421031,0.7724649,G-alligator
IMG-20191121-WA0021.jpg_O_3_1.png,-5.314723,9.859511,-1.8453797,0.52544487,G-alligator
l.png_O_0_0.png,-0.17364766,11.735389,-4.3485193,0.033968985,G-alligator
l.png_O_0_1.png,-1.1176329,9.4654,-5.314594,-1.6659601,G-alligator
l.png_O_0_1.png_flip.png,-0.5506055,12.000095,-4.287422,0.54278964,G-alligator
l.png_O_1_0.png,-3.000392,12.096463,-3.2185977,0.7741191,G-alligator
l.png_O_1_1.png_flip.png,-1.2069097,11.210219,-4.067512,-0.9560018,G-alligator
m1.png_O_0_0.png,-1.3913102,11.0481205,-2.0322335,0.21277855,G-alligator
m1.png_O_0_0.png_flip.png,-2.93785,11.207611,-2.4067454,-0.17763768,G-alligator
m1.png_O_0_1.png,-1.6385068,12.487696,-3.2241018,1.3352538,G-alligator
m1.png_O_1_0.png_flip.png,3.0656197,9.592018,-3.2773123,0.08702592,G-alligator
m1.png_O_1_1.png_flip.png,2.233981,10.31817,-4.243897,-0.26123625,G-alligator
m2.png_O_0_0.png,1.4121202,7.6558247,-5.3227644,-3.0900896,G-alligator
m2.png_O_0_1.png,-3.3407829,12.36584,-2.4628944,1.7490149,G-alligator
m2.png_O_0_1.png_flip.png,0.23858634,6.2320657,-5.7740707,-3.6724384,G-alligator
m2.png_O_1_1.png,-2.6137173,12.244035,-2.6696935,0.5205656,G-alligator
n2.png_O_1_0.png,-2.3488762,11.811078,-2.9332001,1.562407,G-alligator
n2.png_O_1_0.png_flip.png,1.0389082,10.7870455,-3.9685414,0.59833527,G-alligator
n2.png_O_1_1.png,-2.4168503,12.07045,-2.45122,2.109702,G-alligator
n2.png_O_1_1.png_flip.png,0.64787334,10.406111,-4.5168624,-0.28625703,G-alligator
p.png_O_0_0.png,-0.97940236,11.734935,-3.13247,0.28295088,G-alligator
p.png_O_0_0.png_flip.png,-1.8104533,8.827639,-3.909207,-2.066207,G-alligator
p.png_O_0_1.png,-0.8561449,11.591807,-3.678102,0.42962834,G-alligator
p.png_O_0_1.png_flip.png,-1.0504838,11.564232,-3.5587842,-0.3534633,G-alligator
p.png_O_1_0.png,-0.542302,11.656964,-3.122697,0.22343932,G-alligator
p.png_O_1_0.png_flip.png,-0.77342695,11.143571,-3.5161433,0.51310664,G-alligator
p.png_O_1_1.png,-3.8132398,11.935766,-2.523512,0.83918536,G-alligator
p.png_O_1_1.png_flip.png,0.723467,9.964897,-4.53536,-1.4879724,G-alligator
Photo-Jul-29-11-49-37-AM_0.jpg_O_0_1.png,3.2166164,8.165259,-4.564015,-1.3982638,G-alligator
Photo-Jul-29-11-49-37-AM_0.jpg_O_0_1.png_flip.png,-4.574583,11.390599,-2.0095658,1.9348987,G-alligator
Photo-Jul-29-11-49-37-AM_0.jpg_O_1_1.png,1.2733401,10.763373,-4.226843,-0.0739726,G-alligator
Photo-Jul-29-11-49-37-AM_0.jpg_O_1_1.png_flip.png,-4.0765657,11.158077,-2.6842585,0.17604555,G-alligator
Photo-Jul-29-11-49-37-AM_0.jpg_O_2_1.png,2.838053,9.752974,-3.9120455,-0.5657924,G-alligator
Photo-Jul-29-11-49-37-AM_0.jpg_O_2_1.png_flip.png,-3.4253585,12.434285,-2.3418782,1.2332612,G-alligator
VID-20191121-WA0018.mp4_900.png_O_1_0.png_flip.png,-0.9366973,8.440607,-4.1532807,-3.188478,G-alligator
VID-20191121-WA0018.mp4_920.png_O_0_0.png,-3.5646155,11.764795,-2.780231,0.85120285,G-alligator
VID-20191121-WA0018.mp4_920.png_O_0_0.png_flip.png,1.0642703,10.807226,-4.372595,0.23139238,G-alligator
VID-20191121-WA0018.mp4_920.png_O_0_1.png,-1.0113826,10.562424,-4.4423447,-0.4505417,G-alligator
VID-20191121-WA0018.mp4_920.png_O_0_1.png_flip.png,-0.09681851,11.3924885,-4.195931,0.95598245,G-alligator
VID-20191121-WA0022.mp4_960.png_O_0_1.png,-0.9680433,11.504375,-4.070175,1.2396683,G-alligator
VID-20191121-WA0022.mp4_960.png_O_0_1.png_flip.png,-0.5740761,8.173827,-6.460053,-1.645516,G-alligator
VID-20191121-WA0022.mp4_980.png_O_0_0.png,0.9868299,10.700112,-4.888773,1.5572017,G-alligator
VID-20191121-WA0022.mp4_980.png_O_0_0.png_flip.png,-1.0872003,7.6946626,-6.9985895,-0.789787,G-alligator
VID-20191121-WA0022.mp4_980.png_O_0_1.png,-1.4107139,11.682351,-3.7574806,0.84854096,G-alligator
VID-20191121-WA0022.mp4_980.png_O_0_1.png_flip.png,0.20628962,11.063001,-4.457684,0.03323602,G-alligator
VID-20191121-WA0022.mp4_990.png_O_0_1.png,-0.8987257,11.9325695,-3.7388167,1.0340693,G-alligator
VID-20191121-WA0022.mp4_990.png_O_0_1.png_flip.png,-0.15184252,9.419726,-5.748421,-1.1374665,G-alligator
VID-20191121-WA0022.mp4_1000.png_O_0_0.png,1.5421104,10.699958,-4.4910088,1.6604939,G-alligator
VID-20191121-WA0022.mp4_1000.png_O_0_0.png_flip.png,-3.3265183,7.044404,-5.8981237,-1.1725672,G-alligator
VID-20191121-WA0022.mp4_1000.png_O_0_1.png,-1.6627284,11.457173,-3.7744489,1.3993218,G-alligator
VID-20191121-WA0022.mp4_1000.png_O_0_1.png_flip.png,0.69691396,10.042556,-5.381846,-0.07441288,G-alligator
VID-20191121-WA0022.mp4_1010.png_O_0_1.png,-1.7452111,11.549435,-4.0054674,1.4137096,G-alligator
VID-20191121-WA0022.mp4_1010.png_O_0_1.png_flip.png,0.7859606,9.64234,-5.9941945,-0.110199444,G-alligator
VID-20191121-WA0022.mp4_1020.png_O_0_0.png,1.5815374,10.3087225,-5.3238955,1.4021378,G-alligator
VID-20191121-WA0022.mp4_1020.png_O_0_0.png_flip.png,-0.57803863,9.109483,-6.845255,0.45942596,G-alligator
VID-20191121-WA0022.mp4_1020.png_O_0_1.png,-1.7337433,11.266921,-4.338962,1.42076,G-alligator
VID-20191121-WA0022.mp4_1020.png_O_0_1.png_flip.png,0.9161702,10.25279,-5.3819423,0.70661324,G-alligator
VID-20191121-WA0022.mp4_1030.png_O_0_0.png,1.9656401,10.268121,-5.1680984,2.0551822,G-alligator
VID-20191121-WA0022.mp4_1030.png_O_0_0.png_flip.png,-1.3321965,8.573185,-6.819036,-0.0455266,G-alligator
VID-20191121-WA0022.mp4_1030.png_O_0_1.png,-1.2117227,11.427851,-4.4275975,1.0474349,G-alligator
VID-20191121-WA0022.mp4_1040.png_O_0_1.png,-1.1251714,11.1701765,-4.560814,1.4202201,G-alligator
VID-20191121-WA0022.mp4_1040.png_O_0_1.png_flip.png,0.4377294,11.057882,-4.7086844,1.0710695,G-alligator
VID-20191121-WA0022.mp4_1050.png_O_0_0.png,1.026929,10.784037,-5.0560517,1.7575114,G-alligator
VID-20191121-WA0022.mp4_1050.png_O_0_0.png_flip.png,-0.47478825,9.263855,-6.618799,0.17860322,G-alligator
VID-20191121-WA0022.mp4_1050.png_O_0_1.png,-1.0189812,11.208867,-4.6583123,1.1649996,G-alligator
VID-20191121-WA0022.mp4_1050.png_O_0_1.png_flip.png,0.72676647,10.493513,-5.431047,0.7792035,G-alligator
VID-20191121-WA0022.mp4_1060.png_O_0_1.png,-0.174109,10.837565,-5.157368,1.2592438,G-alligator
VID-20191121-WA0022.mp4_1060.png_O_0_1.png_flip.png,0.7872215,10.700668,-4.950546,0.89473885,G-alligator
VID-20191121-WA0022.mp4_1070.png_O_0_0.png,0.871355,10.329442,-5.536413,1.5431372,G-alligator
VID-20191121-WA0022.mp4_1070.png_O_0_0.png_flip.png,-0.6254341,7.2476254,-7.835034,-0.6325951,G-alligator
VID-20191121-WA0022.mp4_1070.png_O_0_1.png,-0.14598316,11.214467,-4.7881494,1.6978257,G-alligator
VID-20191121-WA0022.mp4_1070.png_O_0_1.png_flip.png,0.37578747,9.564069,-6.466562,0.5377985,G-alligator
VID-20191121-WA0022.mp4_1080.png_O_0_0.png,1.0143065,10.18895,-5.9605103,1.3537934,G-alligator
VID-20191121-WA0022.mp4_1080.png_O_0_0.png_flip.png,-0.23780182,10.057073,-6.0435586,1.1012928,G-alligator
VID-20191121-WA0022.mp4_1080.png_O_0_1.png_flip.png,1.1191065,10.621311,-5.36622,1.3058838,G-alligator
VID-20191121-WA0022.mp4_1090.png_O_0_1.png,-3.328511,11.178325,-3.907194,1.6664127,G-alligator
VID-20191121-WA0022.mp4_1090.png_O_0_1.png_flip.png,1.8557072,10.044125,-5.6413183,0.87575036,G-alligator
VID-20191121-WA0022.mp4_1100.png_O_0_0.png,0.73756003,10.568163,-5.1262174,1.8666862,G-alligator
VID-20191121-WA0022.mp4_1100.png_O_0_0.png_flip.png,0.31086826,9.266649,-6.486385,0.07813431,G-alligator
VID-20191121-WA0022.mp4_1100.png_O_0_1.png,-3.0640597,10.229547,-4.750628,0.65581036,G-alligator
VID-20191121-WA0022.mp4_1100.png_O_0_1.png_flip.png,1.468168,10.476754,-4.9557624,0.39515886,G-alligator
VID-20191121-WA0022.mp4_1110.png_O_0_0.png,1.2591629,10.397069,-5.4962225,1.4724668,G-alligator
VID-20191121-WA0022.mp4_1110.png_O_0_0.png_flip.png,-0.13728385,8.9505415,-6.938173,0.057530206,G-alligator
VID-20191121-WA0022.mp4_1110.png_O_0_1.png,-1.5914062,10.579296,-5.3129687,1.2855184,G-alligator
VID-20191121-WA0022.mp4_1110.png_O_0_1.png_flip.png,1.3479795,10.19546,-5.354271,0.9743973,G-alligator
VID-20191121-WA0022.mp4_1120.png_O_0_0.png,1.5153767,10.318245,-4.914209,1.5215994,G-alligator
VID-20191121-WA0022.mp4_1120.png_O_0_0.png_flip.png,-2.5179064,7.0618377,-6.390162,-1.1828855,G-alligator
VID-20191121-WA0022.mp4_1120.png_O_0_1.png,-2.3908126,10.8019085,-4.7619605,1.6722808,G-alligator
VID-20191121-WA0022.mp4_1120.png_O_0_1.png_flip.png,1.5732167,9.761371,-5.769593,0.6803926,G-alligator
X0003.png,-3.222926,11.340531,-3.3832567,1.3364882,G-alligator
X0050.png,-2.441016,11.94647,-2.029965,3.5302258,G-alligator
X0050.png_flip.png,0.4600734,4.3000135,-6.006061,-3.2218885,G-alligator
X0055.png,0.6516363,11.320277,-5.4424725,0.27392283,G-alligator
X0055.png_flip.png,-0.088007085,12.391378,-5.4409857,1.4967791,G-alligator
X0058.png,-3.0274036,12.688811,-2.4437528,0.3989442,G-alligator
X0058.png_flip.png,-0.15091434,11.781915,-4.015908,-0.30156747,G-alligator
X0071.png,-3.0773103,8.186039,-2.4593444,-2.2716281,G-alligator
Y0000.png,0.08191212,10.5874,-4.4216228,-0.41565695,G-alligator
Y0000.png_flip.png,-1.3732437,11.862366,-3.1379747,0.8053472,G-alligator
Y0001.png_flip.png,-1.7934254,12.391988,-3.0059934,1.188276,G-alligator
Y0002.png,-1.3283386,12.405613,-2.9623966,0.902297,G-alligator
Y0003.png,-3.3000991,12.119768,-2.8686948,1.851655,G-alligator
Y0003.png_flip.png,1.7022947,7.854628,-6.2108803,-1.9858034,G-alligator
Y0004.png,1.2974486,11.436874,-4.2044783,0.27742836,G-alligator
Y0005.png,0.9482622,11.498019,-4.054412,0.44621786,G-alligator
Y0006.png,-0.4782773,11.417318,-2.4634943,0.999971,G-alligator
Y0006.png_flip.png,-0.08612803,10.238329,-3.572873,-0.85433334,G-alligator
Y0007.png,0.5022112,10.65996,-3.7977154,-0.65943354,G-alligator
Y0007.png_flip.png,-1.4643449,12.060117,-2.787728,0.7877355,G-alligator
Y0008.png,0.064868905,10.387858,-5.319965,-0.009530649,G-alligator
Y0008.png_flip.png,0.14607206,11.835139,-4.205391,0.9831258,G-alligator
Y0009.png,-0.70115954,11.610819,-3.1551957,0.3669833,G-alligator
Y0009.png_flip.png,-1.0931046,12.10534,-2.0794904,1.008216,G-alligator
Y0010.png,-2.3418372,12.373662,-2.5699642,1.3506088,G-alligator
Y0010.png_flip.png,-0.2555477,10.654768,-3.930648,-1.3327756,G-alligator
Y0011.png,-2.587351,12.347123,-1.9242767,1.4804182,G-alligator
Y0012.png_flip.png,-2.0734122,12.58981,-2.273805,1.0958273,G-alligator
Y0013.png,-2.632894,12.59042,-1.741784,0.78768,G-alligator
Y0013.png_flip.png,0.49210358,10.664355,-3.8471646,-1.2846165,G-alligator
Y0014.png,0.19306904,11.369057,-3.1401374,0.7759163,G-alligator
Y0014.png_flip.png,-0.070627265,11.605158,-3.2774134,1.0829232,G-alligator
z.png_O_0_0.png,-2.6863716,12.353911,-2.2675724,2.4341543,G-alligator
z.png_O_0_0.png_flip.png,0.87897676,7.123581,-5.9131107,-3.2191484,G-alligator
z.png_O_1_0.png,-2.363448,8.933967,-3.9841642,-2.0370893,G-alligator
z.png_O_1_0.png_flip.png,0.5463954,10.842034,-3.0963855,1.2006952,G-alligator
z.png_O_1_1.png,0.85387367,8.7062025,-4.3978314,-2.4774222,G-alligator
z.png_O_1_1.png_flip.png,-3.372353,12.486498,-1.6733487,2.0561628,G-alligator
IMG_20191114_205333.jpg_O_2_1.png,0.44336507,6.6711383,-7.1645107,4.8858986,G-Longitudinal
IMG_20191114_205333.jpg_O_2_2.png,1.7106452,6.8528724,-5.984205,4.232268,G-Longitudinal
IMG_20191114_205352.jpg_O_2_2.png_flip.png,3.1218164,5.6617284,-1.6810478,1.7815471,G-Longitudinal
IMG_20191114_205438.jpg_O_2_0.png,-0.3214228,8.193579,-6.660774,3.1441183,G-Longitudinal
IMG_20191114_205644.jpg_O_2_1.png,-1.8068225,8.981758,-3.449861,-0.22830324,G-Longitudinal
IMG_20191114_205644.jpg_O_2_1.png_flip.png,1.1847147,8.780873,-4.130295,0.83991116,G-Longitudinal
IMG_20191114_211427.jpg_O_2_1.png_flip.png,1.0367997,8.321161,-5.069566,4.9663467,G-Longitudinal
IMG_20191114_211427.jpg_O_2_2.png,1.4609255,8.221163,-6.2216372,3.4056482,G-Longitudinal
IMG_20191114_211427.jpg_O_2_2.png_flip.png,1.0060185,8.223895,-6.278915,2.9013226,G-Longitudinal
IMG_20191114_213027.jpg_O_2_1.png,-1.9244324,3.0202055,2.8289099,-1.6687096,G-Longitudinal
IMG_20191114_213027.jpg_O_2_2.png,-1.9953011,-0.41736802,-5.0653396,-0.7264011,G-Longitudinal
IMG_20191114_213027.jpg_O_2_2.png_flip.png,2.9931555,8.10988,-2.1127636,2.0266578,G-Longitudinal
IMG_20191114_213242.jpg_O_1_3.png,-2.2700224,-0.46135893,-6.7798414,0.4392334,G-Longitudinal
IMG_20191115_090105.jpg_O_2_0.png,-3.435061,1.4301585,-3.6764448,-4.045424,G-Longitudinal
IMG_20191115_090105.jpg_O_2_3.png,2.8982906,8.171436,-4.6509113,3.5115967,G-Longitudinal
IMG_20191115_090117.jpg_O_2_2.png,1.7974575,8.457669,-1.4083167,1.3515182,G-Longitudinal
IMG_20191115_090117.jpg_O_2_3.png,-1.9433655,9.281171,-6.4116,2.1539645,G-Longitudinal
IMG_20191115_090132.jpg_O_3_2.png,-0.34692633,6.2422967,-7.423728,4.2422104,G-Longitudinal
IMG_20191119_084143.jpg_O_2_1.png,2.1690834,7.2529387,-6.172479,3.8690977,G-Longitudinal
IMG_20191119_084143.jpg_O_2_1.png_flip.png,0.32204634,5.667123,-7.0665183,5.541391,G-Longitudinal
IMG_20191119_084208.jpg_O_1_2.png,2.808303,6.615344,-5.6719933,4.655224,G-Longitudinal
IMG_20191119_084208.jpg_O_1_2.png_flip.png,1.0075518,4.916175,-7.061958,7.0444326,G-Longitudinal
IMG_20191119_084221.jpg_O_2_1.png,0.44308317,7.1195893,1.1842127,0.61501,G-Longitudinal
IMG_20191119_084304.jpg_O_2_1.png,1.783309,7.5041876,-6.4703903,4.076943,G-Longitudinal
IMG_20191119_092520.jpg_O_0_0.png_flip.png,0.4338016,2.4625318,-8.589556,4.6921606,G-Longitudinal
IMG_20191119_134748.jpg_O_2_3.png,2.6398437,5.6831903,-5.5770907,4.7026033,G-Longitudinal
IMG_20191119_134819.jpg_O_2_1.png,3.2844338,6.3887663,-1.8832127,2.1485686,G-Longitudinal
IMG_20191119_134830.jpg_O_2_2.png,3.3207195,5.14231,-4.4323006,2.3461463,G-Longitudinal
IMG_20191119_134835.jpg_O_2_4.png,-0.683705,3.0735652,-6.8822875,5.76258,G-Longitudinal
IMG_20191119_134839.jpg_O_2_4.png_flip.png,2.9924178,7.2433257,-3.7659671,3.4827285,G-Longitudinal
IMG_20191119_134848.jpg_O_2_2.png_flip.png,0.7618656,5.0343485,-6.7421417,6.898134,G-Longitudinal
IMG_20191119_134944.jpg_O_2_1.png,-0.43006167,4.172393,-7.9949784,5.522336,G-Longitudinal
IMG_20191119_134944.jpg_O_2_1.png_flip.png,3.0922763,6.877427,-5.220668,4.1245103,G-Longitudinal
IMG_20191119_134944.jpg_O_2_2.png,-2.1494076,1.465104,-7.418182,3.4522178,G-Longitudinal
IMG_20191119_134944.jpg_O_2_2.png_flip.png,3.1466198,7.526356,-4.782782,3.3583024,G-Longitudinal
IMG_20191119_135320.jpg_O_2_1.png,-0.09675221,5.1445985,-6.7818236,6.353497,G-Longitudinal
IMG_20191119_135442.jpg_O_3_1.png,-2.698627,1.6417018,-6.132274,2.750528,G-Longitudinal
IMG_20191119_135442.jpg_O_3_1.png_flip.png,3.101821,7.228372,-4.2199154,3.2152767,G-Longitudinal
IMG_20191123_165457.jpg_O_2_2.png,1.4313468,5.5729065,-5.7985377,7.3674273,G-Longitudinal
IMG_20191123_165457.jpg_O_2_2.png_flip.png,2.5935009,5.5045667,-6.2276454,6.43532,G-Longitudinal
IMG_20191123_165956.jpg_O_2_1.png_flip.png,3.5471692,7.359089,-4.870493,3.5017354,G-Longitudinal
IMG_20191123_170000.jpg_O_2_2.png,3.234899,6.2715187,-3.4166262,2.859481,G-Longitudinal
IMG_20191123_170004.jpg_O_2_1.png,2.2546334,8.944493,-5.593649,3.2775602,G-Longitudinal
IMG_20191123_170007.jpg_O_2_1.png,1.1912442,7.135454,-7.593274,4.3432426,G-Longitudinal
IMG_20191123_170007.jpg_O_2_1.png_flip.png,1.505378,7.9318666,-7.1121516,4.8400154,G-Longitudinal
IMG_20191123_170007.jpg_O_2_2.png,1.6010238,8.562139,-6.8464675,2.0069733,G-Longitudinal
IMG_20191123_170007.jpg_O_2_3.png,2.8798192,7.834234,-5.354304,3.4061332,G-Longitudinal
IMG_20191123_170014.jpg_O_2_0.png,2.206069,6.443577,-6.596276,4.901197,G-Longitudinal
IMG_20191123_170014.jpg_O_2_2.png,2.716097,8.713994,-2.9102325,3.3346214,G-Longitudinal
IMG_20191123_170017.jpg_O_2_2.png,-3.1681252,5.232309,-3.3954744,-2.643331,G-Longitudinal
IMG_20191123_170017.jpg_O_2_2.png_flip.png,1.6090063,10.4345875,-2.2326653,1.8967952,G-Longitudinal
IMG_20191123_170024.jpg_O_2_0.png,-0.23664474,4.083532,-6.482116,6.8773165,G-Longitudinal
IMG_20191123_170024.jpg_O_2_1.png,-0.21771272,7.9377365,-7.006781,5.5644717,G-Longitudinal
IMG_20191123_170106.jpg_O_3_4.png_flip.png,0.9371216,6.899689,1.4401758,0.5943169,G-Longitudinal
IMG_20191123_170311.jpg_O_2_4.png,2.9190474,6.581655,-4.702532,3.8036363,G-Longitudinal
IMG_20191123_170311.jpg_O_2_4.png_flip.png,-1.6390166,2.7854083,-7.588019,4.6621366,G-Longitudinal
IMG_20191123_170317.jpg_O_2_0.png,-1.0555055,4.018649,-6.720842,5.5395994,G-Longitudinal
IMG_20191123_170353.jpg_O_2_2.png,2.1923342,5.6555014,-7.0284815,4.4493012,G-Longitudinal
IMG_20191123_170353.jpg_O_2_3.png,-0.31486303,3.4804907,-7.68599,4.616065,G-Longitudinal
IMG_20191123_170410.jpg_O_2_1.png_flip.png,3.0024233,6.999439,-4.402721,4.607783,G-Longitudinal
IMG_20191123_170410.jpg_O_2_4.png_flip.png,2.8658702,6.1874957,-3.4682786,2.110285,G-Longitudinal
IMG_20191123_170605.jpg_O_2_2.png,0.39473417,5.0504694,-7.56826,6.494233,G-Longitudinal
IMG_20191123_170605.jpg_O_2_3.png_flip.png,2.9375298,6.299334,-3.2359178,3.4451225,G-Longitudinal
IMG_20191123_170605.jpg_O_2_4.png,-0.769328,3.9788818,-6.399076,6.729104,G-Longitudinal
IMG_20191123_170616.jpg_O_2_2.png_flip.png,1.9567766,6.9040265,-1.2725297,2.7566652,G-Longitudinal
IMG_20191123_170714.jpg_O_2_2.png_flip.png,2.796081,7.9330072,-4.976245,4.085157,G-Longitudinal
IMG_20191123_170739.jpg_O_2_1.png_flip.png,0.2274282,6.9029446,2.245154,0.65352845,G-Longitudinal
IMG_20191123_170739.jpg_O_2_2.png_flip.png,3.158037,7.4274354,-3.2074914,3.2353349,G-Longitudinal
IMG-20191121-WA0016.jpg_O_1_3.png,1.6286188,7.099075,-7.2743473,3.0586383,G-Longitudinal
IMG-20191121-WA0016.jpg_O_1_3.png_flip.png,0.013177962,8.057318,-5.8769836,3.4464467,G-Longitudinal
VID-20191121-WA0006.mp4_20.png_O_3_3.png,-2.7445676,0.39544782,-5.4739923,-3.1803563,G-Longitudinal
X0021.png_flip.png,-2.0718691,3.7545695,1.2684897,-2.9271576,G-Longitudinal
X0030.png,0.6948201,3.9607568,0.06785964,3.0273151,G-Longitudinal
X0034.png,-0.025737338,6.1099105,0.5978139,2.736639,G-Longitudinal
X0038.png_flip.png,2.6012468,6.090988,-1.3466475,1.4953791,G-Longitudinal
X0043.png,-0.9452587,8.4411,1.6158264,2.4886396,G-Longitudinal
X0043.png_flip.png,-1.8743113,3.2627764,2.5211487,-1.9103082,G-Longitudinal
IMG_20191114_205452.jpg_O_1_1.png,4.298324,8.44027,-2.0384655,2.948526,G-Transverse
IMG_20191114_205452.jpg_O_1_1.png_flip.png,0.16185561,10.3440075,-1.3169528,6.1217866,G-Transverse
IMG_20191114_211439.jpg_O_4_1.png_flip.png,2.478589,5.396432,-2.4706194,-3.0612228,G-Transverse
IMG_20191114_211445.jpg_O_3_2.png,1.1598358,3.67953,-7.5971503,-0.56732064,G-Transverse
IMG_20191114_211445.jpg_O_3_2.png_flip.png,-3.8936522,4.551937,-4.3395195,2.6028447,G-Transverse
IMG_20191114_213232.jpg_O_3_2.png,-4.355461,10.267542,-0.750367,4.7096424,G-Transverse
IMG_20191114_213503.jpg_O_2_2.png,0.9353423,3.8029795,-7.4170156,-2.0069737,G-Transverse
IMG_20191114_213503.jpg_O_2_2.png_flip.png,-4.664763,5.6766067,-2.5207708,2.0250146,G-Transverse
IMG_20191114_213612.jpg_O_2_1.png,-3.478871,6.1354537,-2.994705,2.170394,G-Transverse
IMG_20191114_213612.jpg_O_3_1.png_flip.png,0.3480333,2.5789728,-7.7692323,-1.2101848,G-Transverse
IMG_20191114_213656.jpg_O_1_2.png,-5.348587,7.420742,-0.7312588,1.4844599,G-Transverse
IMG_20191114_213656.jpg_O_2_2.png,-2.8735507,8.258556,-0.7749254,5.105862,G-Transverse
IMG_20191114_213656.jpg_O_3_2.png,-3.3402882,8.918292,-1.7568507,5.6926036,G-Transverse
IMG_20191114_213656.jpg_O_3_2.png_flip.png,4.0607905,5.4210515,-2.193416,0.016978508,G-Transverse
IMG_20191114_213656.jpg_O_4_2.png,-2.3376799,9.2597275,-2.5837495,6.5253363,G-Transverse
IMG_20191115_090111.jpg_O_3_3.png_flip.png,2.70195,4.146524,-1.5623474,-3.8935008,G-Transverse
IMG_20191115_090111.jpg_O_4_3.png,-5.5609884,8.7889385,1.0634823,3.4525466,G-Transverse
IMG_20191119_084221.jpg_O_3_3.png_flip.png,-4.914592,8.710112,-0.57390803,3.6929495,G-Transverse
IMG_20191119_084228.jpg_O_0_1.png_flip.png,3.0266154,10.12945,-2.6071122,2.2708263,G-Transverse
IMG_20191119_084304.jpg_O_3_2.png_flip.png,4.192511,6.2117376,-1.7310508,0.19461094,G-Transverse
IMG_20191119_090842.jpg_O_2_1.png,-5.300802,4.010331,-0.12658311,3.5916224,G-Transverse
IMG_20191119_090851.jpg_O_3_2.png_flip.png,2.132992,11.562107,-1.6857581,6.1723275,G-Transverse
IMG_20191119_090851.jpg_O_4_2.png,0.71564287,11.006235,-0.6658831,5.062,G-Transverse
IMG_20191119_090851.jpg_O_4_2.png_flip.png,1.6926633,10.548907,-0.73490703,4.523874,G-Transverse
IMG_20191119_090903.jpg_O_0_2.png,-5.7395153,7.2204175,0.42218623,3.2224462,G-Transverse
IMG_20191119_090903.jpg_O_1_2.png,-5.3848596,4.9355984,0.06493159,3.8467689,G-Transverse
IMG_20191119_090911.jpg_O_3_3.png_flip.png,-5.30023,5.9261785,-0.2159348,2.4549868,G-Transverse
IMG_20191119_090919.jpg_O_1_2.png,2.3178189,10.43038,-1.739742,6.5292635,G-Transverse
IMG_20191119_091521.jpg_O_1_1.png,-4.0360336,9.969439,-0.41696236,7.0311923,G-Transverse
IMG_20191119_091552.jpg_O_1_2.png_flip.png,-4.515907,4.7368536,-3.196609,1.7894834,G-Transverse
IMG_20191119_091558.jpg_O_1_1.png,-4.608679,3.3151064,-1.7465216,3.400595,G-Transverse
IMG_20191119_091608.jpg_O_2_2.png,1.2173663,2.3627238,-7.8508224,-2.5599816,G-Transverse
IMG_20191119_091608.jpg_O_4_2.png,0.3356046,9.297524,-2.4720283,6.506702,G-Transverse
IMG_20191119_091608.jpg_O_4_2.png_flip.png,4.2843146,7.6011467,-2.552008,3.3283825,G-Transverse
IMG_20191119_092253.jpg_O_2_1.png,-4.182595,5.745696,-2.913024,2.1744678,G-Transverse
IMG_20191119_092303.jpg_O_1_1.png_flip.png,-5.8121376,7.695401,-1.3767146,1.6464415,G-Transverse
IMG_20191119_092309.jpg_O_0_1.png,-5.4284,8.734853,-0.2272742,2.8553817,G-Transverse
IMG_20191119_092440.jpg_O_2_2.png,3.3038566,3.5728939,-3.5104916,-4.151199,G-Transverse
IMG_20191119_092520.jpg_O_2_2.png_flip.png,-2.811565,11.496583,-0.4865087,6.8133473,G-Transverse
IMG_20191119_134755.jpg_O_2_1.png,-4.877922,6.8330584,0.21965174,2.0497448,G-Transverse
IMG_20191119_134755.jpg_O_3_1.png,-4.659168,3.96678,0.28645495,1.537558,G-Transverse
IMG_20191119_134755.jpg_O_3_1.png_flip.png,1.5259726,2.7916563,-6.8816833,-2.6548064,G-Transverse
IMG_20191119_134755.jpg_O_4_1.png,-5.1162686,4.489122,-1.3629311,2.176466,G-Transverse
IMG_20191119_134755.jpg_O_4_1.png_flip.png,1.9205579,3.728614,-7.430054,-1.1712444,G-Transverse
